bench_id,dataset,scenario,operation,resource_type,resource_id,concurrency,depth,attempt,started_at,ended_at,api_latency_ms,visible_latency_ms,ready_latency_ms,connect_latency_ms,cleanup_latency_ms,http_status,success,error_code,error_message
bench_20260529T063201Z,,database,get,database,db_0c97b0a4,1,0,1,2026-05-29T06:32:45.518311+00:00,2026-05-29T06:32:45.712730+00:00,194.35517900274135,,,,,200,True,,
bench_20260529T063201Z,,database,get,database,db_0c97b0a4,1,0,1,2026-05-29T06:32:47.715468+00:00,2026-05-29T06:32:47.854344+00:00,138.80715900450014,,,,,200,True,,
bench_20260529T063201Z,,database,get,database,db_0c97b0a4,1,0,1,2026-05-29T06:32:49.859213+00:00,2026-05-29T06:32:50.020517+00:00,161.22071698191576,,,,,200,True,,
bench_20260529T063201Z,,database,get,database,db_0c97b0a4,1,0,1,2026-05-29T06:32:52.023186+00:00,2026-05-29T06:32:52.206392+00:00,183.15296998480335,,,,,200,True,,
bench_20260529T063201Z,,database,get,database,db_0c97b0a4,1,0,1,2026-05-29T06:32:54.210855+00:00,2026-05-29T06:32:54.409537+00:00,198.6140760127455,,,,,200,True,,
bench_20260529T063201Z,,database,get,database,db_0c97b0a4,1,0,1,2026-05-29T06:32:56.414513+00:00,2026-05-29T06:32:56.558567+00:00,143.99964100448415,,,,,200,True,,
bench_20260529T063201Z,,database,get,database,db_0c97b0a4,1,0,1,2026-05-29T06:32:58.561992+00:00,2026-05-29T06:32:58.741865+00:00,179.80404398986138,,,,,200,True,,
bench_20260529T063201Z,,database,get,database,db_0c97b0a4,1,0,1,2026-05-29T06:33:00.746426+00:00,2026-05-29T06:33:00.885261+00:00,138.7693590077106,,,,,200,True,,
bench_20260529T063201Z,,database,get,database,db_0c97b0a4,1,0,1,2026-05-29T06:33:02.887787+00:00,2026-05-29T06:33:03.040983+00:00,153.10416001011617,,,,,200,True,,
bench_20260529T063201Z,,database,get,database,db_0c97b0a4,1,0,1,2026-05-29T06:33:05.041568+00:00,2026-05-29T06:33:05.231742+00:00,190.11259599938057,,,,,200,True,,
bench_20260529T063201Z,,database,get,database,db_0c97b0a4,1,0,1,2026-05-29T06:33:07.287282+00:00,2026-05-29T06:33:07.424153+00:00,136.81260999874212,,,,,200,True,,
bench_20260529T063201Z,,branch,list,,,1,0,1,2026-05-29T06:33:07.424246+00:00,2026-05-29T06:33:07.568626+00:00,144.34580400120467,,,,,200,True,,
